"index","id","label","time_start","time_end","clarity_level","youtube_id","url_id","user_id"
"9827","U2cU2_SCP703","restraining","240","251","easy","U2cU2_SCP70","861","1"
"9828","U2cU2_SCP704","restraining","363","383","easy","U2cU2_SCP70","861","1"
"9829","U2cU2_SCP705","restraining","411","419","easy","U2cU2_SCP70","861","1"
"9830","dTTMk278t001","restraining","182","201","bad","dTTMk278t00","4","1"
"9831","dTTMk278t002","restraining","217","232","easy","dTTMk278t00","4","1"
"9832","dTTMk278t003","restraining","243","249","medium","dTTMk278t00","4","1"
"9833","dTTMk278t004","restraining","303","308","bad","dTTMk278t00","4","1"
"9834","dTTMk278t005","person_on_ground","392","402","easy","dTTMk278t00","4","1"
"9835","dTTMk278t006","restraining","463","470","easy","dTTMk278t00","4","1"
"9836","dTTMk278t007","person_on_ground","479","483","easy","dTTMk278t00","4","1"
"9837","dTTMk278t008","restraining","492","507","medium","dTTMk278t00","4","1"
"9838","dTTMk278t009","person_on_ground","561","575","easy","dTTMk278t00","4","1"
"9839","dTTMk278t0010","restraining","624","644","easy","dTTMk278t00","4","1"
"9840","RoIUcvfDzi81","aiming","142","152","none","RoIUcvfDzi8","1011","1"
"9841","RoIUcvfDzi82","aiming","291","293","none","RoIUcvfDzi8","1011","1"
"9842","RoIUcvfDzi83","restraining","521","527","easy","RoIUcvfDzi8","1011","1"
"9843","RoIUcvfDzi84","person_on_ground","541","545","easy","RoIUcvfDzi8","1011","1"
"9844","RoIUcvfDzi86","restraining","571","577","bad","RoIUcvfDzi8","1011","1"
"9845","RoIUcvfDzi87","restraining","597","600","bad","RoIUcvfDzi8","1011","1"
"9846","RoIUcvfDzi88","restraining","608","611","medium","RoIUcvfDzi8","1011","1"
"9847","RoIUcvfDzi89","restraining","666","681","easy","RoIUcvfDzi8","1011","1"
"9848","RoIUcvfDzi810","aiming","668","671","none","RoIUcvfDzi8","1011","1"
"9849","RoIUcvfDzi811","person_on_ground","667","681","easy","RoIUcvfDzi8","1011","1"
"9850","RoIUcvfDzi812","aiming","692","694","none","RoIUcvfDzi8","1011","1"
"9851","RoIUcvfDzi813","aiming","699","703","none","RoIUcvfDzi8","1011","1"
"9852","RoIUcvfDzi814","aiming","710","712","none","RoIUcvfDzi8","1011","1"
"9853","RoIUcvfDzi815","aiming","719","722","none","RoIUcvfDzi8","1011","1"
"9854","RoIUcvfDzi816","aiming","728","735","none","RoIUcvfDzi8","1011","1"
"9855","RoIUcvfDzi817","aiming","747","751","none","RoIUcvfDzi8","1011","1"
"9856","RoIUcvfDzi818","aiming","756","767","none","RoIUcvfDzi8","1011","1"
"10476","tuUovg5aEtk13","running","201","213","hard","tuUovg5aEtk","1061","2"
"9857","RoIUcvfDzi819","person_on_ground","782","796","easy","RoIUcvfDzi8","1011","1"
"9858","RoIUcvfDzi820","person_on_ground","797","799","medium","RoIUcvfDzi8","1011","1"
"9859","RoIUcvfDzi821","aiming","806","812","none","RoIUcvfDzi8","1011","1"
"10286","poq7HVi3CjY4","person pointing","272","280","easy","poq7HVi3CjY","1034","2"
"9890","RoIUcvfDzi852","running","1054","1061","medium","RoIUcvfDzi8","1011","1"
"9891","RoIUcvfDzi853","aiming","1064","1066","none","RoIUcvfDzi8","1011","1"
"9892","RoIUcvfDzi854","aiming","1068","1071","none","RoIUcvfDzi8","1011","1"
"9893","RoIUcvfDzi855","aiming","1079","1083","none","RoIUcvfDzi8","1011","1"
"9895","RoIUcvfDzi857","restraining","1112","1123","easy","RoIUcvfDzi8","1011","1"
"10209","Bi1Kf-1qd6Y6","nothing","165","185","none","Bi1Kf-1qd6Y","853","1"
"10255","SVBfJBVYK7k1","person on ground","27","34","easy","SVBfJBVYK7k","1018","2"
"9896","RoIUcvfDzi858","restraining","1138","1145","easy","RoIUcvfDzi8","1011","1"
"9897","RoIUcvfDzi859","restraining","1161","1175","easy","RoIUcvfDzi8","1011","1"
"9898","RoIUcvfDzi860","restraining","1176","1182","easy","RoIUcvfDzi8","1011","1"
"9899","RoIUcvfDzi861","restraining","1183","1187","easy","RoIUcvfDzi8","1011","1"
"9900","RoIUcvfDzi862","restraining","1191","1197","easy","RoIUcvfDzi8","1011","1"
"9901","RoIUcvfDzi863","restraining","1208","1215","easy","RoIUcvfDzi8","1011","1"
"9902","RoIUcvfDzi864","restraining","1215","1221","bad","RoIUcvfDzi8","1011","1"
"9903","RoIUcvfDzi865","restraining","1222","1227","easy","RoIUcvfDzi8","1011","1"
"9904","RoIUcvfDzi866","restraining","1228","1234","easy","RoIUcvfDzi8","1011","1"
"9905","RoIUcvfDzi867","restraining","1262","1267","easy","RoIUcvfDzi8","1011","1"
"9906","RoIUcvfDzi868","aiming","1279","1294","none","RoIUcvfDzi8","1011","1"
"9907","RoIUcvfDzi869","aiming","1309","1332","none","RoIUcvfDzi8","1011","1"
"9908","RoIUcvfDzi870","aiming","1346","1356","none","RoIUcvfDzi8","1011","1"
"9909","RoIUcvfDzi871","aiming","1357","1371","none","RoIUcvfDzi8","1011","1"
"9910","RoIUcvfDzi872","restraining","1376","1384","easy","RoIUcvfDzi8","1011","1"
"9911","RoIUcvfDzi873","aiming","1422","1425","none","RoIUcvfDzi8","1011","1"
"9912","RoIUcvfDzi874","aiming","1432","1436","none","RoIUcvfDzi8","1011","1"
"9913","RoIUcvfDzi875","aiming","1447","1455","none","RoIUcvfDzi8","1011","1"
"9914","RoIUcvfDzi876","aiming","1466","1479","none","RoIUcvfDzi8","1011","1"
"9915","RoIUcvfDzi877","aiming","1492","1497","none","RoIUcvfDzi8","1011","1"
"9916","RoIUcvfDzi878","restraining","1534","1550","easy","RoIUcvfDzi8","1011","1"
"9917","RoIUcvfDzi879","person_on_ground","1584","1586","easy","RoIUcvfDzi8","1011","1"
"9918","RoIUcvfDzi880","person_on_ground","1587","1591","easy","RoIUcvfDzi8","1011","1"
"1749","69aE7uGVbuI1","striking","7","9","none","69aE7uGVbuI","912","1"
"9919","RoIUcvfDzi881","restraining","1600","1605","medium","RoIUcvfDzi8","1011","1"
"9920","RoIUcvfDzi882","aiming","1628","1631","none","RoIUcvfDzi8","1011","1"
"9921","RoIUcvfDzi883","aiming","1632","1638","none","RoIUcvfDzi8","1011","1"
"9922","RoIUcvfDzi884","aiming","1655","1660","none","RoIUcvfDzi8","1011","1"
"9923","RoIUcvfDzi885","person_on_ground","1665","1668","easy","RoIUcvfDzi8","1011","1"
"9924","RoIUcvfDzi886","aiming","1693","1698","none","RoIUcvfDzi8","1011","1"
"9925","RoIUcvfDzi887","aiming","1702","1708","none","RoIUcvfDzi8","1011","1"
"9926","RoIUcvfDzi888","aiming","1749","1751","none","RoIUcvfDzi8","1011","1"
"9927","RoIUcvfDzi889","aiming","1794","1812","none","RoIUcvfDzi8","1011","1"
"9928","RoIUcvfDzi890","aiming","1819","1829","none","RoIUcvfDzi8","1011","1"
"4876","X7xGEdA5RYo1","throwing","107","109","none","X7xGEdA5RYo","84","1"
"9929","RoIUcvfDzi891","aiming","1828","1830","none","RoIUcvfDzi8","1011","1"
"9930","RoIUcvfDzi892","aiming","1844","1855","none","RoIUcvfDzi8","1011","1"
"9931","RoIUcvfDzi893","aiming","1858","1904","none","RoIUcvfDzi8","1011","1"
"9932","RoIUcvfDzi894","restraining","1910","1916","medium","RoIUcvfDzi8","1011","1"
"9933","RoIUcvfDzi895","aiming","1941","1962","none","RoIUcvfDzi8","1011","1"
"9934","RoIUcvfDzi896","aiming","1967","1971","none","RoIUcvfDzi8","1011","1"
"9935","RoIUcvfDzi897","aiming","2134","2144","none","RoIUcvfDzi8","1011","1"
"9936","RoIUcvfDzi898","aiming","2146","2156","none","RoIUcvfDzi8","1011","1"
"9937","RoIUcvfDzi899","aiming","2235","2239","none","RoIUcvfDzi8","1011","1"
"9938","RoIUcvfDzi8100","aiming","2241","2243","none","RoIUcvfDzi8","1011","1"
"9939","RoIUcvfDzi8101","aiming","2248","2253","none","RoIUcvfDzi8","1011","1"
"9940","RoIUcvfDzi8102","aiming","2253","2256","none","RoIUcvfDzi8","1011","1"
"9941","RoIUcvfDzi8103","aiming","2268","2271","none","RoIUcvfDzi8","1011","1"
"9942","RoIUcvfDzi8104","aiming","2295","2298","none","RoIUcvfDzi8","1011","1"
"9943","RoIUcvfDzi8105","aiming","2300","2308","none","RoIUcvfDzi8","1011","1"
"9944","RoIUcvfDzi8106","aiming","2330","2338","none","RoIUcvfDzi8","1011","1"
"9945","RoIUcvfDzi8107","aiming","2347","2357","none","RoIUcvfDzi8","1011","1"
"9946","RoIUcvfDzi8108","aiming","2371","2384","none","RoIUcvfDzi8","1011","1"
"9947","RoIUcvfDzi8109","restraining","2390","2398","hard","RoIUcvfDzi8","1011","1"
"9948","RoIUcvfDzi8110","aiming","2410","2414","none","RoIUcvfDzi8","1011","1"
"9949","RoIUcvfDzi8111","aiming","2415","2421","none","RoIUcvfDzi8","1011","1"
"9950","RoIUcvfDzi8112","running","2422","2428","easy","RoIUcvfDzi8","1011","1"
"9951","RoIUcvfDzi8113","aiming","2428","2431","none","RoIUcvfDzi8","1011","1"
"9952","RoIUcvfDzi8114","running","2431","2435","easy","RoIUcvfDzi8","1011","1"
"9953","RoIUcvfDzi8115","aiming","2443","2449","none","RoIUcvfDzi8","1011","1"
"9954","RoIUcvfDzi8116","running","2445","2452","medium","RoIUcvfDzi8","1011","1"
"9955","RoIUcvfDzi8117","aiming","2469","2472","none","RoIUcvfDzi8","1011","1"
"9956","RoIUcvfDzi8118","aiming","2481","2488","none","RoIUcvfDzi8","1011","1"
"9957","RoIUcvfDzi8119","running","2488","2492","medium","RoIUcvfDzi8","1011","1"
"9958","RoIUcvfDzi8120","aiming","2491","2495","none","RoIUcvfDzi8","1011","1"
"9959","RoIUcvfDzi8121","running","2502","2504","medium","RoIUcvfDzi8","1011","1"
"10477","tuUovg5aEtk14","spray","214","231","medium","tuUovg5aEtk","1061","2"
"9960","RoIUcvfDzi8122","aiming","2506","2508","none","RoIUcvfDzi8","1011","1"
"9961","RoIUcvfDzi8123","aiming","2512","2517","none","RoIUcvfDzi8","1011","1"
"9962","RoIUcvfDzi8124","aiming","2522","2529","none","RoIUcvfDzi8","1011","1"
"9963","RoIUcvfDzi8125","aiming","2535","2539","none","RoIUcvfDzi8","1011","1"
"9964","RoIUcvfDzi8126","aiming","2554","2559","none","RoIUcvfDzi8","1011","1"
"9965","RoIUcvfDzi8127","person_on_ground","2582","2587","easy","RoIUcvfDzi8","1011","1"
"9966","RoIUcvfDzi8128","aiming","2613","2627","none","RoIUcvfDzi8","1011","1"
"9967","RoIUcvfDzi8129","aiming","2631","2636","none","RoIUcvfDzi8","1011","1"
"9968","RoIUcvfDzi8130","aiming","2638","2642","none","RoIUcvfDzi8","1011","1"
"9969","RoIUcvfDzi8131","advancing","2638","2642","none","RoIUcvfDzi8","1011","1"
"9970","RoIUcvfDzi8132","person_on_ground","2651","2654","easy","RoIUcvfDzi8","1011","1"
"9971","RoIUcvfDzi8133","aiming","2656","2660","none","RoIUcvfDzi8","1011","1"
"9972","RoIUcvfDzi8134","person_on_ground","2667","2676","easy","RoIUcvfDzi8","1011","1"
"10266","q9mkgffIH2U1","brawling","53","60","easy","q9mkgffIH2U","1025","2"
"9973","RoIUcvfDzi8135","aiming","2808","2825","none","RoIUcvfDzi8","1011","1"
"9974","RoIUcvfDzi8136","running","2825","2828","bad","RoIUcvfDzi8","1011","1"
"9975","RoIUcvfDzi8137","advancing","2856","2873","none","RoIUcvfDzi8","1011","1"
"9976","RoIUcvfDzi8138","aiming","2896","2900","none","RoIUcvfDzi8","1011","1"
"9977","RoIUcvfDzi8139","aiming","2901","2906","none","RoIUcvfDzi8","1011","1"
"9978","RoIUcvfDzi8140","running","2916","2920","medium","RoIUcvfDzi8","1011","1"
"9979","RoIUcvfDzi8141","aiming","2959","2964","none","RoIUcvfDzi8","1011","1"
"9980","RoIUcvfDzi8142","aiming","2970","2973","none","RoIUcvfDzi8","1011","1"
"9981","RoIUcvfDzi8143","aiming","2974","2978","none","RoIUcvfDzi8","1011","1"
"9982","RoIUcvfDzi8144","aiming","2995","3004","none","RoIUcvfDzi8","1011","1"
"9983","RoIUcvfDzi8145","aiming","3545","3549","none","RoIUcvfDzi8","1011","1"
"9984","RoIUcvfDzi8146","aiming","3015","3026","none","RoIUcvfDzi8","1011","1"
"9985","RoIUcvfDzi8147","aiming","3005","3009","none","RoIUcvfDzi8","1011","1"
"9986","RoIUcvfDzi8148","restraining","3045","3057","easy","RoIUcvfDzi8","1011","1"
"9987","RoIUcvfDzi8149","person_on_ground","3065","3069","medium","RoIUcvfDzi8","1011","1"
"9988","RoIUcvfDzi8150","restraining","3077","3086","medium","RoIUcvfDzi8","1011","1"
"9989","RoIUcvfDzi8151","person_on_ground","3134","3138","bad","RoIUcvfDzi8","1011","1"
"9990","bNFWt1E0zoE1","aiming","21","23","none","bNFWt1E0zoE","986","1"
"9991","bNFWt1E0zoE2","aiming","33","35","none","bNFWt1E0zoE","986","1"
"9992","bNFWt1E0zoE3","aiming","43","48","none","bNFWt1E0zoE","986","1"
"9993","bNFWt1E0zoE4","advancing","43","48","none","bNFWt1E0zoE","986","1"
"9994","bNFWt1E0zoE5","aiming","54","57","none","bNFWt1E0zoE","986","1"
"9995","bNFWt1E0zoE6","restraining","63","66","medium","bNFWt1E0zoE","986","1"
"10319","Yve9DhT8Nt45","striking","411","413","medium","Yve9DhT8Nt4","1041","2"
"9996","bNFWt1E0zoE7","aiming","115","118","none","bNFWt1E0zoE","986","1"
"9997","bNFWt1E0zoE8","aiming","119","124","none","bNFWt1E0zoE","986","1"
"9998","bNFWt1E0zoE9","aiming","134","142","none","bNFWt1E0zoE","986","1"
"9999","bNFWt1E0zoE10","advancing","134","142","none","bNFWt1E0zoE","986","1"
"10000","bNFWt1E0zoE11","aiming","150","154","none","bNFWt1E0zoE","986","1"
"10001","bNFWt1E0zoE12","aiming","156","161","none","bNFWt1E0zoE","986","1"
"10002","bNFWt1E0zoE13","restraining","162","167","bad","bNFWt1E0zoE","986","1"
"10003","bNFWt1E0zoE14","aiming","165","169","none","bNFWt1E0zoE","986","1"
"4877","n_CG20CxnW81","crowd","7","9","none","n_CG20CxnW8","258","1"
"10004","bNFWt1E0zoE15","aiming","171","177","none","bNFWt1E0zoE","986","1"
"10005","bNFWt1E0zoE16","restraining","178","182","medium","bNFWt1E0zoE","986","1"
"10006","bNFWt1E0zoE17","restraining","214","223","easy","bNFWt1E0zoE","986","1"
"10007","bNFWt1E0zoE18","aiming","224","230","none","bNFWt1E0zoE","986","1"
"10008","bNFWt1E0zoE19","restraining","241","257","medium","bNFWt1E0zoE","986","1"
"10009","bNFWt1E0zoE20","aiming","258","265","none","bNFWt1E0zoE","986","1"
"10010","bNFWt1E0zoE21","restraining","270","277","easy","bNFWt1E0zoE","986","1"
"10011","41KFzQIigEk1","restraining","17","37","easy","41KFzQIigEk","592","1"
"10012","41KFzQIigEk2","restraining","52","59","easy","41KFzQIigEk","592","1"
"10013","ZV44x65Q2xY1","restraining","86","88","bad","ZV44x65Q2xY","98","1"
"10014","ZV44x65Q2xY2","restraining","112","114","bad","ZV44x65Q2xY","98","1"
"10015","ZV44x65Q2xY3","restraining","117","120","easy","ZV44x65Q2xY","98","1"
"10016","9M4rA3WVzTg1","striking","77","81","none","9M4rA3WVzTg","462","1"
"10017","9M4rA3WVzTg2","restraining","204","208","easy","9M4rA3WVzTg","462","1"
"10018","lcxt_hv_I_w1","restraining","164","174","easy","lcxt_hv_I_w","890","1"
"10019","lcxt_hv_I_w2","restraining","210","227","easy","lcxt_hv_I_w","890","1"
"10020","m7SZDslLks81","restraining","8","12","easy","m7SZDslLks8","691","1"
"10021","m7SZDslLks82","restraining","15","19","easy","m7SZDslLks8","691","1"
"10022","m7SZDslLks83","restraining","98","109","easy","m7SZDslLks8","691","1"
"10023","aQfMZH6_lj41","restraining","44","51","medium","aQfMZH6_lj4","620","1"
"10024","aQfMZH6_lj42","restraining","106","126","medium","aQfMZH6_lj4","620","1"
"10025","aQfMZH6_lj43","restraining","135","147","medium","aQfMZH6_lj4","620","1"
"10026","aQfMZH6_lj44","restraining","158","163","medium","aQfMZH6_lj4","620","1"
"10027","aQfMZH6_lj45","restraining","163","167","medium","aQfMZH6_lj4","620","1"
"10028","dQgT8pjrxSg1","running","1","7","medium","dQgT8pjrxSg","911","1"
"10029","dQgT8pjrxSg2","running","26","40","hard","dQgT8pjrxSg","911","1"
"10030","dQgT8pjrxSg3","person_on_ground","47","54","medium","dQgT8pjrxSg","911","1"
"10031","dQgT8pjrxSg4","restraining","55","62","easy","dQgT8pjrxSg","911","1"
"10032","dQgT8pjrxSg5","restraining","80","90","easy","dQgT8pjrxSg","911","1"
"10033","dQgT8pjrxSg6","restraining","92","98","easy","dQgT8pjrxSg","911","1"
"10478","tuUovg5aEtk15","restraining","395","400","medium","tuUovg5aEtk","1061","2"
"10034","dQgT8pjrxSg7","restraining","99","107","easy","dQgT8pjrxSg","911","1"
"10035","dQgT8pjrxSg8","restraining","108","113","easy","dQgT8pjrxSg","911","1"
"10036","dQgT8pjrxSg9","aiming","270","281","none","dQgT8pjrxSg","911","1"
"10037","dQgT8pjrxSg10","restraining","357","369","medium","dQgT8pjrxSg","911","1"
"10038","dQgT8pjrxSg11","restraining","395","400","medium","dQgT8pjrxSg","911","1"
"10039","dQgT8pjrxSg12","person_on_ground","404","412","medium","dQgT8pjrxSg","911","1"
"10040","dQgT8pjrxSg13","person_on_ground","420","433","medium","dQgT8pjrxSg","911","1"
"10041","dQgT8pjrxSg14","person_on_ground","434","438","medium","dQgT8pjrxSg","911","1"
"10042","dQgT8pjrxSg15","person_on_ground","486","489","hard","dQgT8pjrxSg","911","1"
"10043","dQgT8pjrxSg16","person_on_ground","496","508","medium","dQgT8pjrxSg","911","1"
"10044","dQgT8pjrxSg17","person_on_ground","526","534","medium","dQgT8pjrxSg","911","1"
"10045","dQgT8pjrxSg18","restraining","576","596","easy","dQgT8pjrxSg","911","1"
"10046","dQgT8pjrxSg19","restraining","618","629","easy","dQgT8pjrxSg","911","1"
"10047","dQgT8pjrxSg20","restraining","631","651","easy","dQgT8pjrxSg","911","1"
"10048","dQgT8pjrxSg21","running","658","674","medium","dQgT8pjrxSg","911","1"
"10257","SVBfJBVYK7k3","person on ground","99","104","medium","SVBfJBVYK7k","1018","2"
"10049","dQgT8pjrxSg22","person_on_ground","673","677","medium","dQgT8pjrxSg","911","1"
"10050","vV4Wqf9Jedo1","restraining","34","41","medium","vV4Wqf9Jedo","546","1"
"10051","vV4Wqf9Jedo2","restraining","45","50","medium","vV4Wqf9Jedo","546","1"
"10052","PeISX6mswVE1","restraining","0","5","easy","PeISX6mswVE","1010","1"
"10053","PeISX6mswVE2","restraining","42","46","medium","PeISX6mswVE","1010","1"
"10054","PeISX6mswVE3","restraining","49","61","medium","PeISX6mswVE","1010","1"
"10055","PeISX6mswVE4","restraining","64","73","medium","PeISX6mswVE","1010","1"
"10056","PeISX6mswVE5","restraining","89","93","medium","PeISX6mswVE","1010","1"
"10057","PeISX6mswVE6","person_on_ground","100","105","medium","PeISX6mswVE","1010","1"
"10058","PeISX6mswVE7","restraining","125","130","medium","PeISX6mswVE","1010","1"
"10059","PeISX6mswVE8","restraining","135","145","medium","PeISX6mswVE","1010","1"
"10060","PeISX6mswVE9","restraining","150","158","medium","PeISX6mswVE","1010","1"
"10061","PeISX6mswVE10","restraining","160","163","medium","PeISX6mswVE","1010","1"
"10063","kGRquMRcL742","restraining","73","79","easy","kGRquMRcL74","254","1"
"10064","kGRquMRcL743","person_on_ground","73","84","easy","kGRquMRcL74","254","1"
"10065","kGRquMRcL744","person_on_ground","87","93","easy","kGRquMRcL74","254","1"
"10066","kGRquMRcL745","person_on_ground","153","163","medium","kGRquMRcL74","254","1"
"10067","kGRquMRcL746","person_on_ground","170","180","medium","kGRquMRcL74","254","1"
"10068","kGRquMRcL747","running","189","194","hard","kGRquMRcL74","254","1"
"10069","kGRquMRcL748","aiming","216","220","none","kGRquMRcL74","254","1"
"10070","kGRquMRcL749","person_on_ground","220","224","easy","kGRquMRcL74","254","1"
"10071","kGRquMRcL7410","aiming","225","228","none","kGRquMRcL74","254","1"
"10072","kGRquMRcL7411","restraining","238","258","easy","kGRquMRcL74","254","1"
"10073","kGRquMRcL7412","running","265","278","hard","kGRquMRcL74","254","1"
"10074","kGRquMRcL7413","person_on_ground","292","302","easy","kGRquMRcL74","254","1"
"10075","kGRquMRcL7414","aiming","301","307","none","kGRquMRcL74","254","1"
"10076","kGRquMRcL7415","person_on_ground","313","318","easy","kGRquMRcL74","254","1"
"4878","n_CG20CxnW82","spray","10","12","none","n_CG20CxnW8","258","1"
"10077","kGRquMRcL7416","restraining","325","331","easy","kGRquMRcL74","254","1"
"10078","kGRquMRcL7417","running","342","350","hard","kGRquMRcL74","254","1"
"10079","kGRquMRcL7418","restraining","385","392","medium","kGRquMRcL74","254","1"
"10080","kGRquMRcL7419","running","440","446","medium","kGRquMRcL74","254","1"
"10081","kGRquMRcL7420","restraining","461","478","medium","kGRquMRcL74","254","1"
"10082","kGRquMRcL7421","restraining","484","499","easy","kGRquMRcL74","254","1"
"10083","kGRquMRcL7422","restraining","544","555","medium","kGRquMRcL74","254","1"
"10084","kGRquMRcL7423","person_on_ground","562","572","hard","kGRquMRcL74","254","1"
"10085","kGRquMRcL7424","person_on_ground","578","592","medium","kGRquMRcL74","254","1"
"10086","MqD54ZxOyhs1","restraining","606","613","easy","MqD54ZxOyhs","219","1"
"10087","MqD54ZxOyhs2","restraining","618","626","easy","MqD54ZxOyhs","219","1"
"10088","MqD54ZxOyhs3","restraining","750","763","medium","MqD54ZxOyhs","219","1"
"10089","MqD54ZxOyhs4","restraining","931","935","easy","MqD54ZxOyhs","219","1"
"10090","MqD54ZxOyhs5","restraining","1139","1142","bad","MqD54ZxOyhs","219","1"
"10091","MqD54ZxOyhs6","restraining","1160","1162","medium","MqD54ZxOyhs","219","1"
"10092","glk8sh5oJ0g1","restraining","4","8","bad","glk8sh5oJ0g","645","1"
"10093","glk8sh5oJ0g2","restraining","33","46","easy","glk8sh5oJ0g","645","1"
"10094","glk8sh5oJ0g3","restraining","48","58","bad","glk8sh5oJ0g","645","1"
"10095","eFdq_nJonqQ1","restraining","228","236","easy","eFdq_nJonqQ","784","1"
"10096","eFdq_nJonqQ2","restraining","240","248","medium","eFdq_nJonqQ","784","1"
"10097","eFdq_nJonqQ3","restraining","260","268","medium","eFdq_nJonqQ","784","1"
"10098","eFdq_nJonqQ5","aiming","406","414","none","eFdq_nJonqQ","784","1"
"10099","eFdq_nJonqQ6","restraining","463","474","medium","eFdq_nJonqQ","784","1"
