label,youtube_id,time_start,time_end,split,clarity_level,bad_egg
advancing,cerdx2hA-oE6,42,45,train,,False
crowd,cerdx2hA-oE7,42,45,train,,False
advancing,cerdx2hA-oE8,46,48,train,,False
crowd,cerdx2hA-oE9,46,48,train,,False
spray,ozQctbsQteI1,0,4,train,,False
spray,ozQctbsQteI2,7,10,train,,False
advancing,ozQctbsQteI3,16,20,train,,False
spray,Eg0mk3pYnRA1,7,8,train,,False
spray,Eg0mk3pYnRA2,28,30,train,,False
spray,Eg0mk3pYnRA3,63,65,train,,False
spray,Eg0mk3pYnRA4,65,67,train,,False
spray,Eg0mk3pYnRA5,104,106,train,,False
restraining,Eg0mk3pYnRA6,132,136,train,easy,False
spray,dGs4eNBVw1w1,0,4,train,,False
spray,dGs4eNBVw1w2,6,8,train,,False
spray,dGs4eNBVw1w3,9,13,train,,False
throwing,dGs4eNBVw1w4,15,16,train,,False
spray,dGs4eNBVw1w5,16,20,train,,False
running,dGs4eNBVw1w6,15,18,train,medium,False
spray,dGs4eNBVw1w7,21,24,train,,False
throwing,dGs4eNBVw1w8,21,23,train,,False
spray,-EwI833cnxU1,0,14,train,,False
spray,-EwI833cnxU2,32,46,train,,False
throwing,-EwI833cnxU3,51,54,train,,False
spray,-EwI833cnxU4,53,61,train,,False
spray,-EwI833cnxU5,68,82,train,,False
spray,-EwI833cnxU6,82,87,train,,False
advancing,-EwI833cnxU7,88,98,train,,False
person_on_ground,-EwI833cnxU8,94,99,train,easy,False
throwing,-EwI833cnxU9,104,106,train,,False
throwing,-EwI833cnxU10,106,108,train,,False
advancing,-EwI833cnxU11,154,161,train,,False
crowd,-EwI833cnxU12,162,167,train,,False
crowd,-EwI833cnxU13,169,171,train,,False
throwing,Arq09FHWM041,0,5,train,,False
spray,Arq09FHWM042,1,5,train,,False
throwing,Arq09FHWM043,6,11,train,,False
spray,Arq09FHWM044,6,13,train,,False
throwing,Arq09FHWM045,19,22,train,,False
aiming,Arq09FHWM046,28,31,train,,False
advancing,Arq09FHWM047,32,37,train,,False
running,Arq09FHWM048,33,37,train,easy,False
spray,Arq09FHWM049,44,49,train,,False
advancing,Arq09FHWM0410,60,64,train,,False
crowd,Arq09FHWM0411,60,64,train,,False
advancing,Arq09FHWM0412,105,107,train,,False
spray,w1307y88Z841,1,14,train,,False
throwing,w1307y88Z842,13,14,train,,False
spray,w1307y88Z843,15,23,train,,False
striking,w1307y88Z844,24,26,train,,False
spray,w1307y88Z845,25,30,train,,False
throwing,w1307y88Z846,33,35,train,,False
throwing,w1307y88Z847,37,40,train,,False
spray,w1307y88Z848,46,49,train,,False
running,w1307y88Z849,47,49,train,,True
spray,w1307y88Z8410,51,53,train,,False
spray,w1307y88Z8411,54,55,train,,False
spray,w1307y88Z8412,56,58,train,,False
throwing,w1307y88Z8413,59,62,train,,False
spray,w1307y88Z8414,60,63,train,,False
crowd,M7dYUR1Cvrk1,1,6,train,,False
crowd,M7dYUR1Cvrk2,7,10,train,,False
crowd,M7dYUR1Cvrk3,11,17,train,,False
advancing,M7dYUR1Cvrk4,11,17,train,,False
crowd,M7dYUR1Cvrk5,19,26,train,,False
advancing,M7dYUR1Cvrk6,30,35,train,,False
spray,M7dYUR1Cvrk7,37,41,train,,False
spray,M7dYUR1Cvrk8,45,55,train,,False
spray,M7dYUR1Cvrk9,56,64,train,,False
spray,M7dYUR1Cvrk10,70,73,train,,False
advancing,M7dYUR1Cvrk11,96,98,train,,False
crowd,M7dYUR1Cvrk12,143,149,train,,False
spray,M7dYUR1Cvrk13,150,154,train,,False
spray,M7dYUR1Cvrk14,156,158,train,,False
advancing,M7dYUR1Cvrk15,159,166,train,,False
advancing,M7dYUR1Cvrk16,174,179,train,,False
spray,M7dYUR1Cvrk17,187,192,train,,False
advancing,M7dYUR1Cvrk18,194,197,train,,False
crowd,M7dYUR1Cvrk19,249,253,train,,False
crowd,M7dYUR1Cvrk20,255,258,train,,False
advancing,M7dYUR1Cvrk21,259,262,train,,False
crowd,M7dYUR1Cvrk22,269,271,train,,False
advancing,M7dYUR1Cvrk23,269,271,train,,False
spray,mxkIzyXB_4A1,19,21,train,,False
spray,mxkIzyXB_4A2,22,23,train,,False
spray,mxkIzyXB_4A3,61,65,train,,False
spray,mxkIzyXB_4A4,66,67,train,,False
spray,mxkIzyXB_4A5,68,69,train,,False
spray,mxkIzyXB_4A6,71,72,train,,False
spray,mxkIzyXB_4A7,73,74,train,,False
spray,mxkIzyXB_4A8,75,77,train,,False
spray,mxkIzyXB_4A9,77,80,train,,False
spray,mxkIzyXB_4A10,100,101,train,,False
spray,mxkIzyXB_4A11,102,103,train,,False
spray,mxkIzyXB_4A12,104,105,train,,False
spray,mxkIzyXB_4A13,106,107,train,,False
spray,mxkIzyXB_4A14,108,109,train,,False
spray,mxkIzyXB_4A15,110,111,train,,False
spray,mxkIzyXB_4A16,147,151,train,,False
spray,mxkIzyXB_4A17,160,164,train,,False
spray,mxkIzyXB_4A18,165,170,train,,False
spray,mxkIzyXB_4A19,171,176,train,,False
spray,hv4uVWccEys1,33,36,train,,False
spray,hv4uVWccEys2,38,45,train,,False
spray,hv4uVWccEys3,46,50,train,,False
spray,hv4uVWccEys4,67,69,train,,False
spray,hv4uVWccEys5,73,77,train,,False
spray,YGeMiDROQQk1,0,18,train,,False
spray,YGeMiDROQQk2,27,32,train,,False
spray,R8PQTR0vFaY1,0,6,train,,False
spray,R8PQTR0vFaY2,8,36,train,,False
spray,2Tsk6S9ToDs1,0,28,train,,False
person_on_ground,2Tsk6S9ToDs2,11,31,train,easy,False
spray,2Tsk6S9ToDs3,37,44,train,,False
spray,X_xg2YkQxro1,7,35,train,,False
spray,5T9ttoA54081,0,14,train,,False
advancing,5T9ttoA54082,15,21,train,,False
spray,5T9ttoA54083,22,37,train,,False
spray,5T9ttoA54084,38,50,train,,False
spray,5T9ttoA54085,51,81,train,,False
advancing,5T9ttoA54086,48,58,train,,False
spray,H3HOK6Z8A-M1,0,30,train,,False
person_on_ground,H3HOK6Z8A-M2,80,86,train,easy,False
spray,H3HOK6Z8A-M3,75,105,train,,False
person_on_ground,LFCAYLJ7a6M1,0,2,train,,True
person_on_ground,LFCAYLJ7a6M2,5,9,train,medium,False
spray,LFCAYLJ7a6M3,7,8,train,,False
spray,LFCAYLJ7a6M4,9,10,train,,False
spray,-9Npgy1z-LU1,0,7,train,,False
throwing,-9Npgy1z-LU2,4,8,train,,False
throwing,-9Npgy1z-LU3,18,28,train,,False
crowd,-9Npgy1z-LU4,39,43,train,,False
crowd,-9Npgy1z-LU5,44,53,train,,False
throwing,-9Npgy1z-LU6,72,76,train,,False
spray,-9Npgy1z-LU7,75,87,train,,False
spray,-9Npgy1z-LU8,109,112,train,,False
crowd,-9Npgy1z-LU9,188,195,train,,False
crowd,-9Npgy1z-LU10,222,226,train,,False
crowd,-9Npgy1z-LU11,260,266,train,,False
throwing,QoGJkZCoLr81,6,8,train,,False
throwing,QoGJkZCoLr82,12,14,train,,False
throwing,QoGJkZCoLr83,16,18,train,,False
spray,QoGJkZCoLr84,18,25,train,,False
spray,QoGJkZCoLr85,31,36,train,,False
spray,QoGJkZCoLr86,36,44,train,,False
spray,QoGJkZCoLr87,57,75,train,,False
spray,QoGJkZCoLr88,75,84,train,,False
spray,QoGJkZCoLr810,85,92,train,,False
spray,QoGJkZCoLr811,95,97,train,,False
spray,QoGJkZCoLr812,99,100,train,,False
spray,QoGJkZCoLr813,101,103,train,,False
throwing,QoGJkZCoLr814,104,106,train,,False
spray,QoGJkZCoLr815,104,106,train,,False
spray,QoGJkZCoLr816,108,115,train,,False
spray,QoGJkZCoLr817,117,119,train,,False
throwing,QoGJkZCoLr818,123,125,train,,False
throwing,QoGJkZCoLr819,128,130,train,,False
throwing,QoGJkZCoLr820,133,135,train,,False
throwing,QoGJkZCoLr821,135,137,train,,False
spray,QoGJkZCoLr822,146,148,train,,False
spray,QoGJkZCoLr823,155,157,train,,False
spray,QoGJkZCoLr824,158,160,train,,False
spray,QoGJkZCoLr825,172,174,train,,False
spray,QoGJkZCoLr826,175,177,train,,False
spray,QoGJkZCoLr827,178,182,train,,False
spray,QoGJkZCoLr828,183,185,train,,False
spray,QoGJkZCoLr829,186,188,train,,False
spray,QoGJkZCoLr830,189,193,train,,False
spray,QoGJkZCoLr831,194,197,train,,False
spray,QoGJkZCoLr832,199,203,train,,False
crowd,QoGJkZCoLr833,204,210,train,,False
spray,QoGJkZCoLr834,215,220,train,,False
throwing,Ai20V_NVTG81,7,12,train,,False
spray,Ai20V_NVTG82,9,16,train,,False
spray,Ai20V_NVTG83,23,41,train,,False
throwing,Ai20V_NVTG84,42,44,train,,False
throwing,Ai20V_NVTG85,44,46,train,,False
spray,Ai20V_NVTG86,62,65,train,,False
spray,Ai20V_NVTG87,75,82,train,,False
throwing,Ai20V_NVTG88,85,87,train,,False
throwing,Ai20V_NVTG89,88,90,train,,False
spray,Ai20V_NVTG810,93,95,train,,False
spray,Ai20V_NVTG811,105,110,train,,False
spray,Ai20V_NVTG812,110,111,train,,False
spray,Ai20V_NVTG813,132,136,train,,False
spray,Ai20V_NVTG814,167,171,train,,False
throwing,Ai20V_NVTG815,172,178,train,,False
spray,Ai20V_NVTG816,180,184,train,,False
spray,Ai20V_NVTG817,185,187,train,,False
spray,i4M2QZijVAM1,77,81,train,,False
throwing,i4M2QZijVAM2,82,84,train,,False
throwing,i4M2QZijVAM3,86,88,train,,False
spray,i4M2QZijVAM4,89,91,train,,False
spray,i4M2QZijVAM5,95,100,train,,False
throwing,Yl3koDF7PBg1,6,9,train,,False
crowd,Yl3koDF7PBg2,10,13,train,,False
crowd,Yl3koDF7PBg3,14,17,train,,False
advancing,Yl3koDF7PBg4,18,20,train,,False
advancing,Yl3koDF7PBg5,21,23,train,,False
crowd,Yl3koDF7PBg6,24,29,train,,False
throwing,Yl3koDF7PBg7,50,52,train,,False
crowd,Yl3koDF7PBg8,53,57,train,,False
crowd,Yl3koDF7PBg9,58,60,train,,False
spray,Yl3koDF7PBg10,62,69,train,,False
throwing,Yl3koDF7PBg11,63,69,train,,False
spray,Yl3koDF7PBg12,71,73,train,,False
spray,Yl3koDF7PBg13,74,77,train,,False
spray,iSn4LoB_lY81,2,9,train,,False
spray,iSn4LoB_lY82,10,12,train,,False
spray,iSn4LoB_lY83,13,15,train,,False
spray,iSn4LoB_lY84,18,20,train,,False
spray,iSn4LoB_lY85,21,23,train,,False
spray,iSn4LoB_lY86,25,27,train,,False
spray,iSn4LoB_lY87,42,47,train,,False
spray,iSn4LoB_lY88,48,50,train,,False
spray,iSn4LoB_lY89,51,56,train,,False
spray,iSn4LoB_lY810,56,57,train,,False
brawling,5ZHv1o0rx2M1,10,20,train,,False
striking,5ZHv1o0rx2M2,13,18,train,,False
brawling,5ZHv1o0rx2M3,26,45,train,,False
brawling,5ZHv1o0rx2M4,53,77,train,,False
striking,5ZHv1o0rx2M5,61,62,train,,False
restraining,5ZHv1o0rx2M6,138,143,train,medium,False
restraining,5ZHv1o0rx2M7,144,166,train,medium,False
throwing,KAx26CZpSjw1,1,2,train,,False
brawling,KAx26CZpSjw2,33,44,train,,False
brawling,KAx26CZpSjw3,49,58,train,,False
striking,KAx26CZpSjw4,53,55,train,,False
brawling,KAx26CZpSjw5,61,69,train,,False
brawling,KAx26CZpSjw6,71,82,train,,False
brawling,KAx26CZpSjw7,85,95,train,,False
striking,KAx26CZpSjw8,88,92,train,,False
striking,KAx26CZpSjw9,141,144,train,,False
brawling,KAx26CZpSjw10,142,147,train,,False
throwing,KAx26CZpSjw11,164,166,train,,False
striking,KAx26CZpSjw12,167,169,train,,False
spray,KAx26CZpSjw13,172,174,train,,False
brawling,KAx26CZpSjw14,180,183,train,,False
brawling,KAx26CZpSjw15,189,193,train,,False
person_on_ground,KAx26CZpSjw16,206,211,train,hard,False
brawling,KAx26CZpSjw17,221,225,train,,False
brawling,KAx26CZpSjw18,288,298,train,,False
brawling,KAx26CZpSjw19,300,315,train,,False
brawling,KAx26CZpSjw20,365,372,train,,False
brawling,KAx26CZpSjw21,373,383,train,,False
brawling,KAx26CZpSjw22,395,401,train,,False
running,rnuO4BOSdqw1,6,12,train,medium,False
brawling,rnuO4BOSdqw2,27,34,train,,False
striking,rnuO4BOSdqw3,27,31,train,,False
brawling,l5pZ8LPTWP81,5,29,train,,False
striking,l5pZ8LPTWP82,6,11,train,,False
striking,l5pZ8LPTWP83,11,16,train,,False
striking,l5pZ8LPTWP84,21,26,train,,False
restraining,l5pZ8LPTWP85,43,55,train,medium,False
restraining,l5pZ8LPTWP86,77,83,train,hard,False
striking,IL0VVSPcwmE1,60,63,train,,False
person_on_ground,IL0VVSPcwmE2,62,66,train,medium,False
striking,IL0VVSPcwmE3,67,69,train,,False
person_on_ground,IL0VVSPcwmE4,69,74,train,medium,False
striking,e_XadVlTV1w1,34,38,train,,False
person_on_ground,e_XadVlTV1w2,38,42,train,easy,False
striking,e_XadVlTV1w3,38,41,train,,False
striking,e_XadVlTV1w5,51,54,train,,False
person_on_ground,e_XadVlTV1w6,52,55,train,medium,False
running,e_XadVlTV1w7,108,111,train,easy,False
striking,e_XadVlTV1w8,111,115,train,,False
striking,e_XadVlTV1w9,125,127,train,,False
running,e_XadVlTV1w10,129,131,train,easy,False
striking,e_XadVlTV1w11,130,135,train,,False
striking,e_XadVlTV1w12,137,139,train,,False
striking,e_XadVlTV1w13,157,163,train,,False
person_on_ground,e_XadVlTV1w14,164,179,train,easy,False
striking,s_uhxZI6BGg1,140,152,train,,False
person_on_ground,s_uhxZI6BGg2,138,155,train,medium,False
striking,s_uhxZI6BGg3,158,165,train,,False
person_on_ground,s_uhxZI6BGg4,158,168,train,easy,False
person_on_ground,s_uhxZI6BGg5,178,181,train,medium,False
striking,s_uhxZI6BGg6,181,184,train,,False
person_on_ground,s_uhxZI6BGg7,183,185,train,medium,True
brawling,DTq6Gu30-uA1,16,46,train,,False
striking,DTq6Gu30-uA2,26,31,train,,False
person_on_ground,DTq6Gu30-uA3,26,46,train,medium,False
aiming,DTq6Gu30-uA4,64,69,train,,False
aiming,DTq6Gu30-uA5,71,74,train,,False
aiming,DTq6Gu30-uA6,75,77,train,,False
aiming,R4AiNo8h2iI1,9,29,train,,False
restraining,R4AiNo8h2iI2,38,51,train,medium,False
person_on_ground,R4AiNo8h2iI3,33,35,train,,True
person_on_ground,R4AiNo8h2iI4,38,50,train,medium,False
brawling,5GUq3X4wfyw1,12,25,train,,False
striking,5GUq3X4wfyw2,12,16,train,,False
striking,5GUq3X4wfyw3,17,20,train,,False
spray,5GUq3X4wfyw4,19,23,train,,False
person_on_ground,5GUq3X4wfyw5,25,40,train,medium,False
spray,5GUq3X4wfyw6,29,31,train,,False
striking,5GUq3X4wfyw7,34,38,train,,False
restraining,5GUq3X4wfyw8,52,57,train,hard,False
throwing,5GUq3X4wfyw9,59,61,train,,False
restraining,5GUq3X4wfyw10,62,92,train,hard,False
advancing,5GUq3X4wfyw11,102,106,train,,False
brawling,5GUq3X4wfyw12,115,122,train,,False
spray,5GUq3X4wfyw13,127,129,train,,False
person_on_ground,5GUq3X4wfyw14,125,134,train,medium,False
spray,5GUq3X4wfyw15,130,132,train,,False
striking,5GUq3X4wfyw16,130,131,train,,False
brawling,JgzNi46xGmI1,5,20,train,,False
restraining,JgzNi46xGmI2,17,23,train,medium,False
person_on_ground,IWkV7ps862E1,23,25,train,medium,False
striking,IWkV7ps862E2,19,22,train,,False
brawling,IWkV7ps862E3,45,49,train,,False
striking,IWkV7ps862E4,45,48,train,,False
restraining,IWkV7ps862E5,60,65,train,hard,False
restraining,IWkV7ps862E6,80,87,train,medium,False
restraining,IWkV7ps862E7,91,100,train,medium,False
striking,IWkV7ps862E8,103,106,train,,False
person_on_ground,IWkV7ps862E9,109,112,train,,True
person_on_ground,IWkV7ps862E10,113,118,train,medium,False
striking,A7nQSO77Bo41,2,4,train,,False
brawling,A7nQSO77Bo42,17,22,train,,False
brawling,A7nQSO77Bo43,24,27,train,,False
striking,W9pAW_YdBQ02,1,5,train,,False
person_on_ground,W9pAW_YdBQ03,0,10,train,easy,False
advancing,W9pAW_YdBQ04,24,27,train,,False
striking,W9pAW_YdBQ05,26,28,train,,False
brawling,EpRDm2af-QU1,0,4,train,,False
striking,EpRDm2af-QU2,0,4,train,,False
striking,EpRDm2af-QU4,4,10,train,,False
striking,EpRDm2af-QU5,39,48,train,,False
brawling,EpRDm2af-QU6,49,60,train,,False
brawling,EpRDm2af-QU7,78,82,train,,False
brawling,EpRDm2af-QU8,113,121,train,,False
striking,EpRDm2af-QU9,113,121,train,,False
brawling,EpRDm2af-QU10,121,132,train,,False
striking,EpRDm2af-QU11,124,126,train,,False
brawling,EpRDm2af-QU12,161,166,train,,False
brawling,EpRDm2af-QU13,161,165,train,,False
striking,EpRDm2af-QU14,161,165,train,,False
striking,EpRDm2af-QU15,165,168,train,,False
brawling,EpRDm2af-QU16,174,204,train,,False
striking,EpRDm2af-QU17,192,196,train,,False
person_on_ground,EpRDm2af-QU18,210,215,train,medium,False
striking,EpRDm2af-QU19,212,214,train,,False
person_on_ground,fjZpPI3PUc41,0,7,train,medium,False
striking,fjZpPI3PUc42,6,8,train,,False
brawling,fjZpPI3PUc43,6,11,train,,False
striking,fjZpPI3PUc44,9,10,train,,False
brawling,fjZpPI3PUc45,25,49,train,,False
striking,fjZpPI3PUc46,27,29,train,,False
striking,fjZpPI3PUc47,30,33,train,,False
striking,fjZpPI3PUc48,33,37,train,,False
striking,fjZpPI3PUc49,38,42,train,,False
person_on_ground,fjZpPI3PUc410,49,52,train,medium,False
striking,fjZpPI3PUc411,53,54,train,,False
striking,fjZpPI3PUc412,58,63,train,,False
brawling,fjZpPI3PUc413,70,91,train,,False
brawling,fjZpPI3PUc414,92,97,train,,False
striking,fjZpPI3PUc415,72,78,train,,False
striking,fjZpPI3PUc416,93,96,train,,False
brawling,GkO2siI7bL01,0,9,train,,False
restraining,GkO2siI7bL02,11,29,train,hard,False
person_on_ground,GkO2siI7bL03,25,28,train,hard,False
restraining,GkO2siI7bL04,30,39,train,medium,False
person_on_ground,GkO2siI7bL05,30,38,train,medium,False
person_on_ground,GkO2siI7bL06,40,51,train,easy,False
striking,GkO2siI7bL07,60,62,train,,False
person_on_ground,GkO2siI7bL08,65,68,train,easy,False
striking,GkO2siI7bL09,66,68,train,,False
person_on_ground,GkO2siI7bL010,71,74,train,easy,False
brawling,GkO2siI7bL011,77,90,train,,False
person_on_ground,GkO2siI7bL012,82,88,train,medium,False
striking,GkO2siI7bL013,86,88,train,,False
running,GkO2siI7bL014,133,136,train,medium,False
striking,GkO2siI7bL015,142,144,train,,False
restraining,GkO2siI7bL016,164,168,train,hard,False
person_on_ground,kMgjwozCKcs1,6,8,train,,True
striking,kMgjwozCKcs2,5,6,train,,False
brawling,izEEi9WVZ_c1,0,11,train,,False
striking,izEEi9WVZ_c2,22,24,train,,False
striking,cRdXHjccWok1,9,11,train,,False
brawling,cRdXHjccWok2,12,18,train,,False
brawling,cRdXHjccWok3,19,25,train,,False
brawling,cRdXHjccWok4,26,34,train,,False
person_on_ground,cRdXHjccWok5,28,32,train,medium,False
restraining,cRdXHjccWok6,35,59,train,hard,False
brawling,JmWB354pi1c1,60,66,train,,False
brawling,JmWB354pi1c2,66,78,train,,False
brawling,JmWB354pi1c3,78,86,train,,False
brawling,JmWB354pi1c4,90,100,train,,False
striking,JmWB354pi1c5,71,76,train,,False
striking,JmWB354pi1c6,92,96,train,,False
brawling,JmWB354pi1c7,108,116,train,,False
striking,JmWB354pi1c8,122,127,train,,False
brawling,JmWB354pi1c9,122,137,train,,False
spray,JmWB354pi1c10,140,146,train,,False
brawling,JmWB354pi1c11,143,152,train,,False
striking,JmWB354pi1c12,143,152,train,,False
spray,JmWB354pi1c13,148,152,train,,False
restraining,JmWB354pi1c14,160,173,train,medium,False
restraining,JmWB354pi1c15,174,178,train,medium,False
restraining,JmWB354pi1c16,179,185,train,hard,False
advancing,JmWB354pi1c17,185,198,train,,False
brawling,Vuv-R4I5USI1,15,27,train,,False
brawling,Vuv-R4I5USI2,28,38,train,,False
striking,Vuv-R4I5USI3,15,18,train,,False
striking,Vuv-R4I5USI4,19,23,train,,False
striking,Vuv-R4I5USI5,25,27,train,,False
striking,Vuv-R4I5USI6,30,33,train,,False
person_on_ground,Vuv-R4I5USI7,25,29,train,medium,False
person_on_ground,Vuv-R4I5USI8,34,38,train,medium,False
striking,k6JFTdWUMpc1,57,60,train,,False
brawling,k6JFTdWUMpc2,57,68,train,,False
brawling,k6JFTdWUMpc3,82,85,train,,False
brawling,gApuPATj8S41,0,11,train,,False
person_on_ground,gApuPATj8S42,4,8,train,medium,False
restraining,gApuPATj8S43,5,34,train,medium,False
restraining,gApuPATj8S44,36,43,train,medium,False
restraining,gApuPATj8S45,46,56,train,medium,False
striking,gApuPATj8S46,69,71,train,,False
striking,gApuPATj8S47,75,77,train,,False
striking,gApuPATj8S48,103,105,train,,False
striking,gApuPATj8S49,105,110,train,,False
brawling,gkgBony0WvI1,11,16,train,,False
running,gkgBony0WvI2,3,6,train,medium,False
running,gkgBony0WvI3,16,26,train,easy,False
running,gkgBony0WvI4,29,32,train,hard,False
running,gkgBony0WvI5,34,39,train,hard,False
striking,gkgBony0WvI6,53,58,train,,False
brawling,rs3rYkjA1mo1,22,39,train,,False
brawling,rs3rYkjA1mo2,40,50,train,,False
brawling,rs3rYkjA1mo3,53,57,train,,False
brawling,rs3rYkjA1mo4,106,114,train,,False
brawling,rs3rYkjA1mo5,115,126,train,,False
person_on_ground,y7nSFUI5y_o1,9,11,train,,True
striking,e3Y9RHgqZWQ1,1,4,train,,False
person_on_ground,e3Y9RHgqZWQ2,4,7,train,easy,False
brawling,e3Y9RHgqZWQ3,13,17,train,,False
person_on_ground,e3Y9RHgqZWQ4,42,47,train,easy,False
brawling,6mkzOH3XMw01,23,33,train,,False
person_on_ground,6mkzOH3XMw02,40,43,train,hard,False
spray,6mkzOH3XMw03,43,45,train,,False
spray,6mkzOH3XMw04,46,47,train,,False
restraining,6mkzOH3XMw05,68,74,train,hard,False
brawling,NY4eFoz-K381,3,22,train,,False
brawling,NY4eFoz-K382,23,29,train,,False
spray,NY4eFoz-K383,32,35,train,,False
brawling,Z7cMl-v7MKk1,5,14,train,,False
brawling,Z7cMl-v7MKk2,15,21,train,,False
person_on_ground,Z7cMl-v7MKk3,15,17,train,hard,False
brawling,Z7cMl-v7MKk4,24,36,train,,False
spray,Z7cMl-v7MKk5,37,41,train,,False
restraining,Z7cMl-v7MKk6,44,50,train,hard,False
person_on_ground,Z7cMl-v7MKk7,45,50,train,hard,False
restraining,Z7cMl-v7MKk8,65,70,train,medium,False
person_on_ground,Z7cMl-v7MKk9,66,69,train,medium,False
brawling,BzHXeZJ4p0g1,0,9,train,,False
brawling,BzHXeZJ4p0g2,9,11,train,,False
brawling,BzHXeZJ4p0g3,11,18,train,,False
brawling,BzHXeZJ4p0g4,61,65,train,,False
brawling,BzHXeZJ4p0g5,65,86,train,,False
brawling,BzHXeZJ4p0g6,95,100,train,,False
restraining,BzHXeZJ4p0g7,127,141,train,medium,False
restraining,BzHXeZJ4p0g8,146,148,train,hard,False
person_on_ground,BzHXeZJ4p0g9,146,148,train,medium,False
brawling,uQYXHyyOZ-w1,0,9,train,,False
striking,uQYXHyyOZ-w2,14,22,train,,False
brawling,uQYXHyyOZ-w3,14,22,train,,False
brawling,fg3sEidcTQA1,8,16,train,,False
brawling,fg3sEidcTQA2,25,29,train,,False
person_on_ground,fg3sEidcTQA3,24,28,train,medium,False
brawling,gQQg6N8QaXo1,8,16,train,,False
brawling,gQQg6N8QaXo2,20,31,train,,False
spray,gQQg6N8QaXo3,35,38,train,,False
striking,CywA3MOi7L01,67,70,train,,False
person_on_ground,CywA3MOi7L02,157,172,train,easy,False
restraining,CywA3MOi7L03,157,217,train,medium,False
striking,-winvzt8vUM1,4,8,train,,False
brawling,-winvzt8vUM2,10,16,train,,False
striking,-winvzt8vUM3,10,16,train,,False
striking,-winvzt8vUM4,18,22,train,,False
striking,-winvzt8vUM5,23,28,train,,False
brawling,-winvzt8vUM6,23,28,train,,False
brawling,Z9_dWIsWMXA1,0,6,train,,False
brawling,Z9_dWIsWMXA2,7,25,train,,False
restraining,Z9_dWIsWMXA3,22,35,train,hard,False
restraining,Z9_dWIsWMXA4,39,60,train,medium,False
restraining,Z9_dWIsWMXA5,67,73,train,medium,False
brawling,-11K0uXcIzM1,18,29,train,,False
brawling,-11K0uXcIzM2,36,42,train,,False
restraining,-11K0uXcIzM3,98,103,train,medium,False
person_on_ground,-11K0uXcIzM4,98,102,train,medium,False
person_on_ground,-11K0uXcIzM5,118,132,train,medium,False
restraining,-11K0uXcIzM6,118,139,train,medium,False
restraining,-11K0uXcIzM7,139,142,train,hard,False
brawling,OTjvlnGk8OI1,1,12,train,,False
brawling,OTjvlnGk8OI2,12,17,train,,False
brawling,OTjvlnGk8OI3,18,25,train,,False
brawling,OTjvlnGk8OI4,26,30,train,,False
brawling,OTjvlnGk8OI5,32,47,train,,False
brawling,yXGJaUAgCT41,0,30,train,,False
brawling,yXGJaUAgCT42,34,42,train,,False
restraining,yXGJaUAgCT43,52,55,train,hard,True
striking,YyK-u1F054g1,0,2,train,,False
brawling,YyK-u1F054g2,11,15,train,,False
striking,YyK-u1F054g3,21,23,train,,False
brawling,YyK-u1F054g4,36,39,train,,False
striking,YyK-u1F054g5,41,43,train,,False
brawling,YyK-u1F054g6,47,60,train,,False
brawling,MMJOnpCZIKI1,6,21,train,,False
striking,MMJOnpCZIKI2,14,18,train,,False
brawling,rhJ5FGxUCx81,0,2,train,,False
brawling,rhJ5FGxUCx82,3,7,train,,False
brawling,rhJ5FGxUCx83,8,23,train,,False
person_on_ground,rhJ5FGxUCx84,9,15,train,medium,False
advancing,ipjdr7naBpU1,42,50,train,,False
crowd,ipjdr7naBpU2,42,50,train,,False
restraining,ipjdr7naBpU3,49,62,train,medium,False
person_on_ground,ipjdr7naBpU4,50,56,train,medium,False
restraining,ipjdr7naBpU5,65,90,train,medium,False
person_on_ground,ipjdr7naBpU6,75,93,train,medium,False
restraining,ipjdr7naBpU7,169,176,train,medium,False
brawling,ipjdr7naBpU8,194,197,train,,False
person_on_ground,ipjdr7naBpU9,196,204,train,hard,False
restraining,ipjdr7naBpU10,219,233,train,easy,False
person_on_ground,ipjdr7naBpU11,219,234,train,easy,False
